Instance,NoGenSM,NoSM,NoPubSM,NoProSM,NoPriSM,NoDefSM,NoGenM,NoM,NoPubM,NoProM,NoPriM,NoDefM,NoAM,NoPubAM,NoProAM,NoDefAM,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,sumcc,maxcc,mincc,avgcc,S1_LOCAL_VAR_NOT_ASSIGNED,S1_LOCAL_VAR_NOT_USED,S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,S4_Field_NOT_USED,S4_Field_NOT_ASSIGNED,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,S6_METHOD_THROWS_EXCEPTION,S7_OBJECT_USED_IN_ASSIGNMENT,S8_PRIMITIVE_USED_IN_ASSIGNMENT,S9_METHOD_CALL_WITH_NORMAL_GUARD,S10_METHOD_CALL_WITH_NULL_GUARD,S11_FAULTY_CLASS_EXCEPTION_TYPE,S12_METHOD_CALL_WITH_TRY_CATCH,S15_HAS_OBJECTIVE_METHOD_CALL,S16_HAS_Invocations_Prone_Exception,S18_In_Synchronized_Method,LE1_EXISTS_RELATED_BOOLEAN_EXPRESSION,LE2_IS_BOOLEAN_METHOD_PARAM_TYPE_VAR,LE3_IS_COMPATIBLE_VAR_NOT_INCLUDED,LE4_EXISTS_LOCAL_UNUSED_VARIABLES,LE5_COMPLEX_REFERENCE,LE6_HAS_NEGATION,LE7_SIMPLE_VAR_OR_METHOD_IN_LOGIC,LE8_SCOPE_VAR_USED_OTHER_BOOLEXPER,LE9_NORMAL_CHECK,LE9_NULL_CHECK,LE9_MIX_CHECK,LE9_EQUAL_NOTEQUAL_NULL_CHECK,LE10_ATOMIC_EXPRESSION_SAME_INVOCATION_TARGET,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_LEFT,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_RIGHT,LE10_ATOMIC_EXPRESSION_MULTIPLE_VAR_AS_BOOLEAN,LE10_ATOMIC_EXPRESSION_USED_IN_INVOCATION_COMPARISION_VARIABLE,LE10_CONTAINS_ALL_INVOCATION_COMPARISION_VARIABLE,V1_IS_TYPE_COMPATIBLE_METHOD_CALL_PARAM_RETURN,V2_HAS_VAR_SIM_NAME_COMP_TYPE,V2_HAS_VAR_SIM_NAME,V3_HAS_CONSTANT,V4B_USED_MULTIPLE_AS_PARAMETER,V4_FIRST_TIME_USED_AS_PARAMETER,V5_HAS_VAR_IN_TRANSFORMATION,V6_IS_METHOD_RETURN_TYPE_VAR,V16_IS_METHOD_PARAMETER_TYPE_VAR,V8_VAR_PRIMITIVE,V8_VAR_OBJECT,V9_VAR_TYPE_Similar_Literal,V10_VAR_TYPE_Similar_VAR,V11_VAR_COMPATIBLE_TYPE_IN_CONDITION,V12_VAR_Invocation_VAR_REPLACE_BY_VAR,V13_VAR_Invocation_VAR_REPLACE_BY_INVOCATION,V14_VAR_INSTANCE_OF_CLASS,V15_VAR_LAST_THREE_SAME_TYPE_LOC,V17_VAR_IS_ENUMERATION,V18_Has_Method_Similar_In_Name,V19_With_Special_Name,V1_LOCAL_VAR_NOT_USED,V1_LOCAL_VAR_NOT_ASSIGNED,V2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,V2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,V4_Field_NOT_USED,V4_Field_NOT_ASSIGNED,V7_OBJECT_USED_IN_ASSIGNMENT,V8_PRIMITIVE_USED_IN_ASSIGNMENT,M1_OVERLOADED_METHOD,M2_SIMILAR_METHOD_WITH_SAME_RETURN,M3_ANOTHER_METHOD_WITH_PARAMETER_RETURN_COMP,M4_PARAMETER_RETURN_COMPABILITY,M5_MI_WITH_COMPATIBLE_VAR_TYPE,M6_INV_Invocation_INV_REPLACE_BY_VAR,M7_INV_Invocation_INV_REPLACE_BY_INV,M8_RETURN_PRIMITIVE,M9_RETURN_OBJECTIVE,M10_WRAPTTED_IN_OTHER_CALLS,M11_Satrt_With_Get,M12_Has_Var_Similar_In_Name,M13_Argument_Has_Primitive,M1_LOCAL_VAR_NOT_USED,M1_LOCAL_VAR_NOT_ASSIGNED,M2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,M2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,M4_Field_NOT_USED,M4_Field_NOT_ASSIGNED,M7_OBJECT_USED_IN_ASSIGNMENT,M8_PRIMITIVE_USED_IN_ASSIGNMENT,M9_METHOD_CALL_WITH_NORMAL_GUARD,M10_METHOD_CALL_WITH_NULL_GUARD,M12_METHOD_CALL_WITH_TRY_CATCH,C1_SAME_TYPE_CONSTANT,C2_SAME_TYPE_CONSTANT_VAR,C2_SAME_TYPE_VAR,C3_TYPEACCESS_ACTUAL_VAR,C4_SIMILAR_TYPEACCESS_ACTUAL_VAR,C5_USES_ENUMERATION,CON1_OVERLOADED_CONSTRUCTOR,CON2_SIMILAR_CONSTRUCTOR,CON3_WRAPTTED_IN_OTHER_CALLS,CON4_Return_Primitive,CON5_Of_Class,CON6_Argument_Has_Primitive,CON9_METHOD_CALL_WITH_NORMAL_GUARD,CON10_METHOD_CALL_WITH_NULL_GUARD,CON12_METHOD_CALL_WITH_TRY_CATCH,E1_LOCAL_VAR_NOT_USED,E1_LOCAL_VAR_NOT_ASSIGNED,E2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,E5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,E2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,E5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,E4_Field_NOT_USED,E4_Field_NOT_ASSIGNED,E7_OBJECT_USED_IN_ASSIGNMENT,E8_PRIMITIVE_USED_IN_ASSIGNMENT,E9_METHOD_CALL_WITH_NORMAL_GUARD,E10_METHOD_CALL_WITH_NULL_GUARD,E1_RETURN_PRIMITIVE,E2_COMPATIBLE_INVOCATION_PAREMETER_RETURN,E3_COMPATIBLE_INVOCATION_PAREMETER,O1_IS_LOGICAL,O1_IS_BIT,O1_IS_COMPARE,O1_IS_SHIFT,O1_IS_MATH,O1_IS_OTHERS,O2_LOGICAL_CONTAIN_NOT,O3_CONTAIN_NULL,O3_CONTAIN_01,O4_COMPARE_IN_CONDITION,O5_IS_MATH_ROOT,Label
Defects4J,0.062626263,0.991919192,0.771717172,0.048484848,0.165656566,0.006060606,0.284848485,5.248484848,4.335353535,0.547474747,0.339393939,0.026262626,1.228282828,1.181818182,0.046464646,0,9.594968553,2.032704403,0.295597484,10.52075472,23.01383648,69.83018868,4.883018868,5.680503145,8.191194969,1.32116812,491.5823899,0.522664801,1.089308176,0.372044858,0.606151317,0.398742138,1.245283019,53.54916747,16.97106918,3.47672956,2.128301887,1.509202577,3,5,43,17,2,10,18,0,11,4,19,3,0,4,1,17,0,0,25,26,11,0,26,0,2,20,1,3,0,0,0,1,1,0,0,0,70,21,32,4,0,26,31,93,90,73,33,55,58,14,0,2,0,27,0,14,5,5,3,43,18,17,0,2,10,4,19,8,21,27,12,18,2,1,37,5,16,19,1,19,2,2,9,1,2,0,0,2,1,2,3,0,1,31,11,23,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,84,0,72,0,0,84,78,24,72,repaired
Defects4J,0.062626263,0.991919192,0.771717172,0.048484848,0.165656566,0.006060606,0.284848485,5.248484848,4.335353535,0.547474747,0.339393939,0.026262626,1.228282828,1.181818182,0.046464646,0,9.594968553,2.032704403,0.295597484,10.52075472,23.01383648,69.83018868,4.883018868,5.680503145,8.191194969,1.32116812,491.5823899,0.522664801,1.089308176,0.372044858,0.606151317,0.398742138,1.245283019,53.54916747,16.97106918,3.47672956,2.128301887,1.509202577,3,5,43,17,2,10,18,0,11,4,19,3,0,4,1,17,0,0,25,26,11,0,26,0,2,20,1,3,0,0,0,1,1,0,0,0,70,21,32,4,0,26,31,93,90,73,33,55,58,14,0,2,0,27,0,14,5,5,3,43,18,17,0,2,10,4,19,8,21,27,12,18,2,1,37,5,16,19,1,19,2,2,9,1,2,0,0,2,1,2,3,0,1,31,11,23,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,84,0,72,0,0,84,78,24,72,repaired
Defects4J,0.062626263,0.991919192,0.771717172,0.048484848,0.165656566,0.006060606,0.284848485,5.248484848,4.335353535,0.547474747,0.339393939,0.026262626,1.228282828,1.181818182,0.046464646,0,9.594968553,2.032704403,0.295597484,10.52075472,23.01383648,69.83018868,4.883018868,5.680503145,8.191194969,1.32116812,491.5823899,0.522664801,1.089308176,0.372044858,0.606151317,0.398742138,1.245283019,53.54916747,16.97106918,3.47672956,2.128301887,1.509202577,3,5,43,17,2,10,18,0,11,4,19,3,0,4,1,17,0,0,25,26,11,0,26,0,2,20,1,3,0,0,0,1,1,0,0,0,70,21,32,4,0,26,31,93,90,73,33,55,58,14,0,2,0,27,0,14,5,5,3,43,18,17,0,2,10,4,19,8,21,27,12,18,2,1,37,5,16,19,1,19,2,2,9,1,2,0,0,2,1,2,3,0,1,31,11,23,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,84,0,72,0,0,84,78,24,72,repaired
Defects4J,0.062626263,0.991919192,0.771717172,0.048484848,0.165656566,0.006060606,0.284848485,5.248484848,4.335353535,0.547474747,0.339393939,0.026262626,1.228282828,1.181818182,0.046464646,0,9.594968553,2.032704403,0.295597484,10.52075472,23.01383648,69.83018868,4.883018868,5.680503145,8.191194969,1.32116812,491.5823899,0.522664801,1.089308176,0.372044858,0.606151317,0.398742138,1.245283019,53.54916747,16.97106918,3.47672956,2.128301887,1.509202577,3,5,43,17,2,10,18,0,11,4,19,3,0,4,1,17,0,0,25,26,11,0,26,0,2,20,1,3,0,0,0,1,1,0,0,0,70,21,32,4,0,26,31,93,90,73,33,55,58,14,0,2,0,27,0,14,5,5,3,43,18,17,0,2,10,4,19,8,21,27,12,18,2,1,37,5,16,19,1,19,2,2,9,1,2,0,0,2,1,2,3,0,1,31,11,23,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,84,0,72,0,0,84,78,24,72,repaired
Defects4J,0.062626263,0.991919192,0.771717172,0.048484848,0.165656566,0.006060606,0.284848485,5.248484848,4.335353535,0.547474747,0.339393939,0.026262626,1.228282828,1.181818182,0.046464646,0,9.594968553,2.032704403,0.295597484,10.52075472,23.01383648,69.83018868,4.883018868,5.680503145,8.191194969,1.32116812,491.5823899,0.522664801,1.089308176,0.372044858,0.606151317,0.398742138,1.245283019,53.54916747,16.97106918,3.47672956,2.128301887,1.509202577,3,5,43,17,2,10,18,0,11,4,19,3,0,4,1,17,0,0,25,26,11,0,26,0,2,20,1,3,0,0,0,1,1,0,0,0,70,21,32,4,0,26,31,93,90,73,33,55,58,14,0,2,0,27,0,14,5,5,3,43,18,17,0,2,10,4,19,8,21,27,12,18,2,1,37,5,16,19,1,19,2,2,9,1,2,0,0,2,1,2,3,0,1,31,11,23,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,84,0,72,0,0,84,78,24,72,repaired
Defects4J,0.069124424,0.843317972,0.723502304,0.036866359,0.076036866,0.006912442,0.304147465,6.140552995,5.177419355,0.516129032,0.419354839,0.02764977,1.718894009,1.67281106,0.046082949,0,10.3907563,2.170868347,0.301120448,10.58823529,24.86414566,79.13585434,4.864145658,5.774509804,9.043417367,1.298866989,492.6526611,0.520542191,1.151260504,0.422460514,0.592772862,0.418767507,1.294117647,44.60018399,14.767507,2.738095238,1.421568627,1.325324817,1,0,69,0,2,14,34,0,76,1,17,4,0,0,0,0,0,0,21,13,16,9,24,0,2,24,3,0,0,0,0,4,2,0,0,0,50,55,63,6,0,16,45,90,87,83,17,69,80,30,1,0,0,30,0,38,6,0,1,69,34,0,0,2,14,1,17,0,4,14,8,13,0,0,25,2,1,6,6,14,0,0,2,1,0,0,0,8,0,0,4,0,0,30,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,49,100,0,86,0,0,49,86,19,86,unrepaired
Defects4J,0.0433213,0.873646209,0.76534296,0.032490975,0.064981949,0.010830325,0.173285199,6.010830325,4.960288809,0.577617329,0.429602888,0.0433213,1.906137184,1.85198556,0.054151625,0,10.25949367,2.47257384,0.388185654,8.921940928,24.14135021,69.58438819,3.955696203,5.004219409,8.9092827,1.285070074,411.7130802,0.588992635,0.550632911,0.54721415,0.564726106,0.521097046,1.26371308,34.69185963,14.47679325,2.578059072,1.210970464,1.276148329,0,0,9,0,1,1,7,0,0,0,3,1,0,0,0,0,0,0,4,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,9,1,7,1,0,3,2,9,9,9,1,9,3,1,1,0,0,1,0,0,1,0,0,9,7,0,0,1,1,0,3,1,1,3,0,3,1,2,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,10,10,4,10,unrepaired
Defects4J,0.044117647,0.889705882,0.775735294,0.036764706,0.066176471,0.011029412,0.176470588,6.091911765,5.047794118,0.569852941,0.430147059,0.044117647,1.944852941,1.889705882,0.055147059,0,10.34615385,2.455128205,0.384615385,8.914529915,24.38675214,70.79700855,3.948717949,5.004273504,8.997863248,1.284973537,415.4294872,0.589891833,0.557692308,0.546866647,0.56358678,0.519230769,1.271367521,34.94470634,14.62393162,2.60042735,1.213675214,1.280087644,0,0,13,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,8,8,6,0,8,0,1,8,1,0,0,0,0,0,0,0,0,0,19,19,19,0,0,1,6,19,19,19,0,19,19,6,1,1,0,7,0,0,0,0,0,13,9,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,0,0,20,20,7,20,unrepaired
Defects4J,0.050916497,0.949083503,0.773930754,0.052953157,0.116089613,0.00610998,0.289205703,5.264765784,4.380855397,0.521384929,0.33604888,0.026476578,1.211812627,1.16904277,0.042769857,0,9.461734694,2.084183673,0.295918367,10.55102041,22.79464286,65.15816327,4.906887755,5.6875,8.117346939,1.315195869,486.1045918,0.511198071,1.093112245,0.3847303,0.60180794,0.419642857,1.283163265,53.77505256,16.04719388,3.163265306,2.141581633,1.420714901,4,0,60,10,3,5,28,6,71,0,34,1,1,5,0,3,0,0,24,19,16,5,26,0,3,25,8,0,0,0,4,1,0,0,0,0,72,49,52,8,0,24,43,87,84,82,8,80,76,43,7,1,0,42,0,9,1,0,4,60,28,10,6,3,5,0,34,3,9,15,14,17,1,0,23,3,6,7,4,24,0,0,1,1,0,0,0,0,0,0,1,1,0,46,41,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,12,97,12,95,0,12,16,95,24,95,repaired
Defects4J,0.050916497,0.949083503,0.773930754,0.052953157,0.116089613,0.00610998,0.289205703,5.264765784,4.380855397,0.521384929,0.33604888,0.026476578,1.211812627,1.16904277,0.042769857,0,9.461734694,2.084183673,0.295918367,10.55102041,22.79464286,65.15816327,4.906887755,5.6875,8.117346939,1.315195869,486.1045918,0.511198071,1.093112245,0.3847303,0.60180794,0.419642857,1.283163265,53.77505256,16.04719388,3.163265306,2.141581633,1.420714901,4,0,60,10,3,5,28,6,71,0,34,1,1,5,0,3,0,0,24,19,16,5,26,0,3,25,8,0,0,0,4,1,0,0,0,0,72,49,52,8,0,24,43,87,84,82,8,80,76,43,7,1,0,42,0,9,1,0,4,60,28,10,6,3,5,0,34,3,9,15,14,17,1,0,23,3,6,7,4,24,0,0,1,1,0,0,0,0,0,0,1,1,0,46,41,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,12,97,12,95,0,12,16,95,24,95,repaired
Defects4J,0.050916497,0.949083503,0.773930754,0.052953157,0.116089613,0.00610998,0.289205703,5.264765784,4.380855397,0.521384929,0.33604888,0.026476578,1.211812627,1.16904277,0.042769857,0,9.461734694,2.084183673,0.295918367,10.55102041,22.79464286,65.15816327,4.906887755,5.6875,8.117346939,1.315195869,486.1045918,0.511198071,1.093112245,0.3847303,0.60180794,0.419642857,1.283163265,53.77505256,16.04719388,3.163265306,2.141581633,1.420714901,4,0,60,10,3,5,28,6,71,0,34,1,1,5,0,3,0,0,24,19,16,5,26,0,3,25,8,0,0,0,4,1,0,0,0,0,72,49,52,8,0,24,43,87,84,82,8,80,76,43,7,1,0,42,0,9,1,0,4,60,28,10,6,3,5,0,34,3,9,15,14,17,1,0,23,3,6,7,4,24,0,0,1,1,0,0,0,0,0,0,1,1,0,46,41,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,12,97,12,95,0,12,16,95,24,95,repaired
Defects4J,0.121265378,1.001757469,0.757469244,0.0456942,0.168717047,0.029876977,0.397188049,5.449912127,4.592267135,0.407732865,0.427065026,0.0228471,0.931458699,0.898066784,0.033391916,0,9.453428864,1.635619243,0.289662231,10.80450358,23.02251791,61.66734903,4.930399181,5.937563971,8.045035824,1.306730287,539.1678608,0.51256258,1.071647902,0.248512141,0.586419924,0.339815763,1.164790174,56.45201773,17.64176049,4.010235415,6.487205732,1.647170837,6,11,50,4,1,10,5,0,0,8,9,0,1,2,0,23,0,0,23,17,10,0,24,0,1,24,0,0,1,0,0,0,0,0,0,0,48,38,50,11,0,22,32,88,88,45,53,44,54,19,8,1,0,19,0,18,3,11,6,50,5,4,0,1,10,8,9,4,5,17,3,15,2,0,34,10,8,14,7,23,5,1,13,0,1,0,0,0,5,0,0,1,0,32,26,28,0,0,0,2,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,89,34,65,11,0,83,83,17,65,unrepaired
Defects4J,0.121052632,1,0.756140351,0.045614035,0.168421053,0.029824561,0.398245614,5.442105263,4.585964912,0.407017544,0.426315789,0.022807018,0.929824561,0.896491228,0.033333333,0,9.44004065,1.634146341,0.290650407,10.83638211,23.04268293,61.42378049,4.945121951,5.956300813,8.034552846,1.30692098,534.5436992,0.512066708,1.066056911,0.24888855,0.585239033,0.339430894,1.160569106,56.12638717,17.59552846,4.004065041,6.448170732,1.644883419,6,11,50,4,1,10,5,0,0,8,9,0,1,2,0,23,0,0,24,18,10,1,25,0,1,25,0,0,1,0,0,0,0,0,0,0,49,38,51,11,0,23,33,89,89,46,53,45,55,20,9,2,0,19,0,18,3,11,6,50,5,4,0,1,10,8,9,4,5,18,3,16,2,0,35,10,8,14,7,24,5,1,13,0,1,0,0,0,5,0,0,1,0,32,26,28,0,0,0,2,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,90,34,66,12,0,84,84,17,66,repaired
Defects4J,0.092985318,0.985318108,0.740619902,0.042414356,0.174551387,0.027732463,0.376835237,5.520391517,4.670473083,0.401305057,0.425774878,0.022838499,0.898858075,0.866231648,0.032626427,0,9.586239397,1.618284637,0.288407163,11.74363808,23.55890669,69.88312912,5.40527804,6.400565504,8.182846371,1.29962889,543.0499529,0.511527396,1.026390198,0.24619074,0.579566772,0.335532516,1.098020735,55.39055206,16.75589067,3.593779453,6.510838831,1.534141327,5,13,43,3,0,4,8,0,7,12,13,0,0,0,0,14,0,0,27,22,11,0,28,0,1,27,0,0,1,0,0,0,0,0,0,0,51,51,69,10,0,18,45,94,94,48,57,49,69,20,5,0,0,28,0,18,5,13,5,43,8,3,0,0,4,12,13,5,4,13,4,15,1,0,20,14,10,10,4,11,5,1,8,0,2,0,0,0,5,2,0,0,0,39,33,37,0,0,0,4,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,91,34,78,0,0,79,90,19,78,repaired
Defects4J,0.092985318,0.985318108,0.740619902,0.042414356,0.174551387,0.027732463,0.376835237,5.520391517,4.670473083,0.401305057,0.425774878,0.022838499,0.898858075,0.866231648,0.032626427,0,9.586239397,1.618284637,0.288407163,11.74363808,23.55890669,69.88312912,5.40527804,6.400565504,8.182846371,1.29962889,543.0499529,0.511527396,1.026390198,0.24619074,0.579566772,0.335532516,1.098020735,55.39055206,16.75589067,3.593779453,6.510838831,1.534141327,5,13,43,3,0,4,8,0,7,12,13,0,0,0,0,14,0,0,27,22,11,0,28,0,1,27,0,0,1,0,0,0,0,0,0,0,51,51,69,10,0,18,45,94,94,48,57,49,69,20,5,0,0,28,0,18,5,13,5,43,8,3,0,0,4,12,13,5,4,13,4,15,1,0,20,14,10,10,4,11,5,1,8,0,2,0,0,0,5,2,0,0,0,39,33,37,0,0,0,4,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,91,34,78,0,0,79,90,19,78,repaired
Defects4J,0.092985318,0.985318108,0.740619902,0.042414356,0.174551387,0.027732463,0.376835237,5.520391517,4.670473083,0.401305057,0.425774878,0.022838499,0.898858075,0.866231648,0.032626427,0,9.586239397,1.618284637,0.288407163,11.74363808,23.55890669,69.88312912,5.40527804,6.400565504,8.182846371,1.29962889,543.0499529,0.511527396,1.026390198,0.24619074,0.579566772,0.335532516,1.098020735,55.39055206,16.75589067,3.593779453,6.510838831,1.534141327,5,13,43,3,0,4,8,0,7,12,13,0,0,0,0,14,0,0,27,22,11,0,28,0,1,27,0,0,1,0,0,0,0,0,0,0,51,51,69,10,0,18,45,94,94,48,57,49,69,20,5,0,0,28,0,18,5,13,5,43,8,3,0,0,4,12,13,5,4,13,4,15,1,0,20,14,10,10,4,11,5,1,8,0,2,0,0,0,5,2,0,0,0,39,33,37,0,0,0,4,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,91,34,78,0,0,79,90,19,78,repaired
Defects4J,0.092985318,0.985318108,0.740619902,0.042414356,0.174551387,0.027732463,0.376835237,5.520391517,4.670473083,0.401305057,0.425774878,0.022838499,0.898858075,0.866231648,0.032626427,0,9.586239397,1.618284637,0.288407163,11.74363808,23.55890669,69.88312912,5.40527804,6.400565504,8.182846371,1.29962889,543.0499529,0.511527396,1.026390198,0.24619074,0.579566772,0.335532516,1.098020735,55.39055206,16.75589067,3.593779453,6.510838831,1.534141327,5,13,43,3,0,4,8,0,7,12,13,0,0,0,0,14,0,0,27,22,11,0,28,0,1,27,0,0,1,0,0,0,0,0,0,0,51,51,69,10,0,18,45,94,94,48,57,49,69,20,5,0,0,28,0,18,5,13,5,43,8,3,0,0,4,12,13,5,4,13,4,15,1,0,20,14,10,10,4,11,5,1,8,0,2,0,0,0,5,2,0,0,0,39,33,37,0,0,0,4,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,91,34,78,0,0,79,90,19,78,repaired
Defects4J,0.092833876,0.98534202,0.741042345,0.042345277,0.174267101,0.027687296,0.376221498,5.517915309,4.667752443,0.400651466,0.426710098,0.022801303,0.903908795,0.871335505,0.03257329,0,9.593220339,1.620527307,0.288135593,11.75894539,23.57815443,70.24199623,5.413370998,6.40960452,8.190207156,1.299108189,544.0451977,0.511987351,1.026365348,0.246777603,0.579511643,0.336158192,1.098870056,55.36268836,16.67419962,3.587570621,6.505649718,1.531277187,5,12,43,2,0,4,8,0,7,11,14,0,0,0,0,14,0,0,28,22,11,1,29,0,1,28,0,0,1,0,0,0,0,0,0,0,50,51,68,10,0,18,45,93,93,47,57,49,69,21,5,0,0,29,0,18,5,12,5,43,8,2,0,0,4,11,14,5,4,13,4,15,1,0,20,14,10,10,4,11,5,1,8,0,2,0,0,0,5,2,0,0,0,38,33,36,0,0,0,4,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,90,35,77,1,1,78,89,20,77,repaired
Defects4J,0.118353345,0.993138937,0.747855918,0.044596913,0.171526587,0.02915952,0.389365352,5.445969125,4.572898799,0.408233276,0.440823328,0.024013722,0.919382504,0.885077187,0.034305317,0,9.52739726,1.624266145,0.291585127,10.90704501,23.20547945,68.8962818,4.971624266,6,8.089041096,1.295703636,530.6340509,0.515646113,1.046966732,0.248482343,0.581254557,0.34148728,1.133072407,55.47096917,18.02935421,4.11741683,6.343444227,1.680863799,7,14,51,0,1,10,10,0,14,11,13,0,0,2,0,22,0,0,22,14,11,0,23,0,1,23,0,0,1,0,0,0,0,0,0,0,47,42,63,10,0,21,39,87,87,55,41,52,60,28,6,0,0,25,0,9,4,14,7,51,10,0,0,1,10,11,13,6,7,16,1,14,3,0,32,10,13,16,5,18,6,1,12,1,0,0,1,6,6,0,0,0,0,33,28,30,0,0,0,3,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,89,34,79,13,1,60,77,16,79,unrepaired
Defects4J,0.098765432,1.023148148,0.783950617,0.037037037,0.175925926,0.026234568,0.625,5.816358025,4.904320988,0.442901235,0.445987654,0.023148148,0.919753086,0.884259259,0.035493827,0,9.86490939,1.630971993,0.289950577,12.18698517,24.2693575,87.96705107,5.589785832,6.653212521,8.373970346,1.274631577,581.8682043,0.522290982,0.980230643,0.244799056,0.573326915,0.357495881,1.098846787,54.69419977,17.18121911,3.811367381,6.716639209,1.569809717,9,7,73,0,3,3,37,0,0,8,28,6,0,0,0,7,0,0,30,12,24,19,30,0,2,32,2,0,0,0,0,0,0,0,0,0,71,46,62,6,0,5,53,84,87,63,49,69,78,19,8,4,17,45,0,28,18,7,9,73,37,0,0,3,3,8,28,3,7,11,6,9,1,1,2,10,7,5,0,3,2,0,6,0,0,0,0,0,2,0,6,0,0,47,40,45,0,0,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,84,100,80,100,80,100,4,96,27,100,unrepaired
Defects4J,0.099533437,0.99066874,0.746500778,0.040435459,0.177293935,0.026438569,0.410575428,5.561430793,4.65785381,0.427682737,0.452566096,0.023328149,0.849144635,0.813374806,0.035769829,0,9.428452579,1.634775374,0.290349418,12.05823627,23.48585691,68.50415973,5.524126456,6.590682196,7.956738769,1.270025708,547.6647255,0.524454747,0.982529118,0.245882317,0.57637469,0.356905158,1.104825291,53.95623101,16.63560732,3.801164725,6.773710483,1.573822209,5,16,39,5,1,5,9,0,8,14,10,1,1,2,0,24,0,0,21,17,3,1,22,0,2,22,1,0,1,0,0,1,0,0,0,0,51,44,58,8,0,27,43,91,91,36,60,36,62,16,8,3,0,34,0,19,5,16,5,39,9,5,0,1,5,14,10,6,7,25,4,24,3,0,29,18,15,17,4,16,7,1,16,0,5,0,0,0,7,1,1,1,0,24,17,20,0,0,0,6,4,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,87,0,65,18,6,58,72,17,65,unrepaired
