Instance,S1_LOCAL_VAR_NOT_ASSIGNED,S1_LOCAL_VAR_NOT_USED,S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,S4_Field_NOT_USED,S4_Field_NOT_ASSIGNED,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,S6_METHOD_THROWS_EXCEPTION,S7_OBJECT_USED_IN_ASSIGNMENT,S8_PRIMITIVE_USED_IN_ASSIGNMENT,S9_METHOD_CALL_WITH_NORMAL_GUARD,S10_METHOD_CALL_WITH_NULL_GUARD,S11_FAULTY_CLASS_EXCEPTION_TYPE,S12_METHOD_CALL_WITH_TRY_CATCH,S15_HAS_OBJECTIVE_METHOD_CALL,LE1_EXISTS_RELATED_BOOLEAN_EXPRESSION,LE2_IS_BOOLEAN_METHOD_PARAM_TYPE_VAR,LE3_IS_COMPATIBLE_VAR_NOT_INCLUDED,LE4_EXISTS_LOCAL_UNUSED_VARIABLES,LE5_COMPLEX_REFERENCE,LE6_HAS_NEGATION,LE7_SIMPLE_VAR_OR_METHOD_IN_LOGIC,LE8_SCOPE_VAR_USED_OTHER_BOOLEXPER,LE9_NORMAL_CHECK,LE9_NULL_CHECK,LE9_MIX_CHECK,LE10_ATOMIC_EXPRESSION_SAME_INVOCATION_TARGET,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_LEFT,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_RIGHT,LE10_ATOMIC_EXPRESSION_MULTIPLE_VAR_AS_BOOLEAN,LE10_ATOMIC_EXPRESSION_USED_IN_INVOCATION_COMPARISION_VARIABLE,V1_IS_TYPE_COMPATIBLE_METHOD_CALL_PARAM_RETURN,V2_HAS_VAR_SIM_NAME_COMP_TYPE,V2_HAS_VAR_SIM_NAME,V3_HAS_CONSTANT,V4B_USED_MULTIPLE_AS_PARAMETER,V4_FIRST_TIME_USED_AS_PARAMETER,V5_HAS_VAR_IN_TRANSFORMATION,V6_IS_METHOD_RETURN_TYPE_VAR,V16_IS_METHOD_PARAMETER_TYPE_VAR,V8_VAR_PRIMITIVE,V8_VAR_OBJECT,V9_VAR_TYPE_Similar_Literal,V10_VAR_TYPE_Similar_VAR,V11_VAR_COMPATIBLE_TYPE_IN_CONDITION,V12_VAR_Invocation_VAR_REPLACE_BY_VAR,V13_VAR_Invocation_VAR_REPLACE_BY_INVOCATION,V14_VAR_INSTANCE_OF_CLASS,V15_VAR_LAST_THREE_SAME_TYPE_LOC,V17_VAR_IS_ENUMERATION,V18_Has_Method_Similar_In_Name,V19_With_Special_Name,V1_LOCAL_VAR_NOT_USED,V1_LOCAL_VAR_NOT_ASSIGNED,V2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,V2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,V4_Field_NOT_USED,V4_Field_NOT_ASSIGNED,V7_OBJECT_USED_IN_ASSIGNMENT,V8_PRIMITIVE_USED_IN_ASSIGNMENT,M1_OVERLOADED_METHOD,M2_SIMILAR_METHOD_WITH_SAME_RETURN,M3_ANOTHER_METHOD_WITH_PARAMETER_RETURN_COMP,M4_PARAMETER_RETURN_COMPABILITY,M5_MI_WITH_COMPATIBLE_VAR_TYPE,M6_INV_Invocation_INV_REPLACE_BY_VAR,M7_INV_Invocation_INV_REPLACE_BY_INV,M8_RETURN_PRIMITIVE,M9_RETURN_OBJECTIVE,M10_WRAPTTED_IN_OTHER_CALLS,M11_Satrt_With_Get,M12_Has_Var_Similar_In_Name,M13_Argument_Has_Primitive,M1_LOCAL_VAR_NOT_USED,M1_LOCAL_VAR_NOT_ASSIGNED,M2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,M2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,M4_Field_NOT_USED,M4_Field_NOT_ASSIGNED,M7_OBJECT_USED_IN_ASSIGNMENT,M8_PRIMITIVE_USED_IN_ASSIGNMENT,M9_METHOD_CALL_WITH_NORMAL_GUARD,M10_METHOD_CALL_WITH_NULL_GUARD,M12_METHOD_CALL_WITH_TRY_CATCH,C1_SAME_TYPE_CONSTANT,C2_SAME_TYPE_CONSTANT_VAR,C2_SAME_TYPE_VAR,C3_TYPEACCESS_ACTUAL_VAR,CON1_OVERLOADED_CONSTRUCTOR,CON2_SIMILAR_CONSTRUCTOR,CON3_WRAPTTED_IN_OTHER_CALLS,CON4_Return_Primitive,CON5_Of_Class,CON6_Argument_Has_Primitive,CON9_METHOD_CALL_WITH_NORMAL_GUARD,CON10_METHOD_CALL_WITH_NULL_GUARD,CON12_METHOD_CALL_WITH_TRY_CATCH,O1_IS_LOGICAL,O1_IS_BIT,O1_IS_COMPARE,O1_IS_SHIFT,O1_IS_MATH,O1_IS_OTHERS,O2_LOGICAL_CONTAIN_NOT,O3_CONTAIN_NULL,O3_CONTAIN_01,O4_COMPARE_IN_CONDITION,O5_IS_MATH_ROOT,Label
Bugs.jar,12,21,32,21,9,14,3,0,2,21,4,3,2,0,1,33,21,22,2,19,29,1,2,30,2,0,1,0,0,0,0,0,14,5,23,2,0,22,14,79,79,39,46,25,33,2,2,1,4,8,0,28,4,21,12,32,3,21,0,9,14,21,4,6,13,15,4,29,2,1,52,7,16,14,2,30,11,8,14,0,11,1,2,10,0,3,2,1,32,14,23,0,2,0,3,6,0,4,0,0,0,43,4,99,0,76,3,6,68,63,28,76,DynaMoth
Bugs.jar,2,4,51,37,6,18,6,0,44,6,9,12,3,0,6,15,28,22,5,17,32,0,3,37,4,0,1,0,0,0,1,1,60,12,27,6,0,28,35,90,90,54,51,43,49,13,8,1,0,23,1,40,3,4,2,51,6,37,0,6,18,6,9,17,25,25,7,23,1,1,44,11,9,13,4,37,0,0,26,1,28,1,4,2,0,12,3,6,35,18,25,0,1,0,0,4,0,1,0,0,0,68,8,100,0,85,53,22,100,66,24,85,Unrepaired
Bugs.jar,4,10,46,19,7,16,2,0,32,13,3,16,13,0,0,30,40,39,1,2,41,2,3,36,4,1,0,0,0,0,0,0,43,0,25,2,0,27,19,88,88,27,67,17,17,2,1,1,0,6,0,56,5,10,4,46,2,19,0,7,16,13,3,20,23,19,5,19,3,0,39,22,11,23,7,4,3,1,18,0,7,2,3,2,0,16,13,0,9,4,6,0,0,2,16,2,0,2,0,0,0,63,11,96,0,45,39,21,94,69,22,45,Unrepaired
Bugs.jar,0,9,56,35,3,11,4,0,40,9,3,4,5,0,4,22,37,32,2,12,39,3,6,40,7,0,1,0,0,0,0,1,55,0,10,5,0,16,18,87,87,28,63,21,27,0,5,1,0,2,0,35,6,9,0,56,4,35,0,3,11,9,3,9,22,20,6,26,2,0,33,17,10,21,9,6,1,0,17,0,8,1,1,1,0,4,4,3,9,4,8,0,0,0,2,0,0,0,0,1,1,72,19,96,0,77,73,45,94,56,33,77,Unrepaired
Bugs.jar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unrepaired
Bugs.jar,0,7,41,31,1,6,5,2,1,9,3,7,0,0,8,24,35,28,3,9,38,2,3,31,2,0,2,1,0,0,0,1,52,7,11,9,0,34,16,84,85,50,41,37,39,2,7,0,0,5,0,45,3,7,0,41,5,31,2,1,6,9,3,11,22,27,7,29,3,4,42,13,15,18,8,29,0,0,15,2,9,1,2,0,1,7,0,7,24,12,21,0,0,1,1,4,0,5,0,0,1,79,22,99,0,63,63,43,98,57,30,63,Unrepaired
Bugs.jar,12,9,14,15,4,14,3,0,0,22,2,3,0,0,1,24,23,22,3,7,27,1,4,25,3,0,1,0,1,0,0,0,15,5,28,8,1,24,18,74,74,40,42,33,31,9,6,4,4,11,0,40,8,9,12,14,3,15,0,4,14,22,2,0,7,8,2,25,2,2,47,2,17,6,4,22,3,2,8,0,7,0,1,13,0,3,0,0,24,11,17,0,0,1,0,10,0,7,0,0,1,29,16,98,0,67,1,6,53,44,21,67,Unrepaired
Bugs.jar,2,4,50,37,6,18,6,0,44,6,9,12,3,0,6,15,28,22,5,13,32,0,2,37,4,0,1,0,0,0,0,1,61,12,22,6,0,28,30,90,90,53,52,42,47,11,8,1,0,21,1,40,3,4,2,50,6,37,0,6,18,6,9,17,25,25,6,22,1,1,44,11,9,13,4,36,0,0,26,1,28,1,4,2,0,12,3,6,35,18,20,0,1,0,0,4,0,1,0,0,0,68,8,100,0,85,53,22,100,66,24,85,Unrepaired
Bugs.jar,2,8,10,10,6,19,1,0,0,6,1,0,0,0,0,22,4,5,0,0,9,0,0,7,0,0,0,0,0,0,0,0,34,0,7,4,0,18,2,51,51,17,41,10,14,2,5,1,0,1,0,33,0,8,2,10,1,10,0,6,19,6,1,1,6,5,6,11,0,0,15,17,6,14,5,9,5,2,2,0,3,0,5,3,0,0,0,0,4,3,3,0,0,1,2,0,0,12,0,0,0,19,0,43,0,34,21,0,37,18,8,34,Unrepaired
Bugs.jar,0,7,53,32,4,7,8,0,36,7,3,9,6,0,6,23,35,29,3,10,37,2,6,41,6,0,1,0,0,0,0,1,46,0,10,13,0,23,15,78,82,30,55,25,30,0,12,0,0,2,0,29,6,7,0,53,8,32,0,4,7,7,3,12,25,21,5,25,2,0,44,17,13,24,8,12,1,0,15,0,8,0,0,1,0,9,6,6,12,3,7,0,0,0,2,0,0,0,0,0,0,76,32,95,0,83,75,49,93,67,29,83,Unrepaired
Bugs.jar,1,5,8,19,0,28,0,0,0,10,0,3,4,0,0,38,14,15,0,20,19,0,0,25,0,0,0,0,0,0,0,0,13,0,8,3,0,25,4,72,72,18,62,16,10,0,8,2,1,0,0,57,2,5,1,8,0,19,0,0,28,10,0,8,33,10,5,28,0,1,34,34,7,23,25,15,2,0,2,0,2,0,4,5,0,3,4,0,13,6,12,0,0,3,16,1,0,1,0,0,0,1,0,99,0,83,83,0,99,0,13,83,Unrepaired
Bugs.jar,2,4,51,38,6,19,6,0,44,6,9,13,4,0,6,15,28,22,5,17,32,0,3,37,4,0,1,0,0,0,1,1,60,12,27,7,0,28,35,90,90,54,52,43,49,13,8,1,0,23,1,41,3,4,2,51,6,38,0,6,19,6,9,16,24,25,7,23,1,1,45,10,10,13,4,36,0,0,26,1,29,1,5,1,0,13,4,6,34,17,24,0,1,0,0,4,0,1,0,0,0,68,8,100,0,85,53,22,100,66,24,85,Unrepaired
Bugs.jar,1,5,12,3,6,12,1,0,0,4,0,0,0,0,0,14,7,7,0,0,8,0,1,6,0,0,1,0,0,0,0,0,29,1,2,4,0,13,0,41,41,13,30,9,13,3,1,1,0,3,0,20,0,5,1,12,1,3,0,6,12,4,0,1,4,15,5,7,0,0,23,7,7,20,4,10,1,1,3,0,1,2,4,0,0,0,0,0,11,3,6,0,0,1,0,0,0,7,0,0,0,14,0,29,0,22,7,0,16,14,5,22,Unrepaired
Bugs.jar,0,7,53,32,4,7,8,0,36,7,3,9,6,0,6,23,35,29,3,10,37,2,6,41,6,0,1,0,0,0,0,1,46,0,10,13,0,23,15,78,82,30,55,25,30,0,12,0,0,2,0,29,6,7,0,53,8,32,0,4,7,7,3,12,25,21,5,25,2,0,44,17,13,24,8,12,1,0,15,0,8,0,0,1,0,9,6,6,12,3,7,0,0,0,2,0,0,0,0,0,0,76,32,95,0,83,75,49,93,67,29,83,Unrepaired
Bugs.jar,5,9,43,45,0,11,0,1,1,10,2,5,1,0,6,27,34,31,2,11,37,2,3,27,3,0,2,1,0,0,0,1,48,5,13,8,0,30,15,85,86,42,51,30,42,6,7,1,0,4,0,42,5,9,5,43,0,45,1,0,11,10,2,6,22,28,5,29,0,1,37,17,13,21,6,20,1,3,21,0,21,0,7,1,1,5,1,5,17,6,13,0,0,1,0,1,0,4,0,0,1,74,3,99,0,63,78,43,95,57,31,63,Unrepaired
Bugs.jar,0,8,36,39,0,5,0,2,1,9,1,4,1,0,5,22,34,27,1,8,39,3,4,32,2,0,3,1,0,0,0,1,37,6,9,9,0,34,8,74,80,38,47,26,39,2,7,0,0,1,0,40,4,8,0,36,0,39,2,0,5,9,1,7,17,16,4,23,0,1,40,13,10,21,7,24,0,0,11,0,9,0,2,0,1,4,1,4,19,10,16,0,1,1,0,3,0,4,0,0,1,74,7,99,0,58,72,36,98,52,31,58,Unrepaired
Bugs.jar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,Unrepaired
Bugs.jar,2,13,49,31,8,15,1,0,49,14,4,8,0,0,0,32,39,37,1,12,43,1,7,41,7,0,4,0,0,0,1,1,62,2,13,8,0,20,21,90,90,27,73,23,23,3,4,0,0,9,2,34,7,13,2,49,1,31,0,8,15,14,4,17,24,19,4,23,2,2,33,22,16,32,7,4,2,0,18,0,10,3,6,3,0,8,0,0,10,3,7,0,0,0,2,0,0,0,0,0,0,72,2,95,0,75,56,33,90,46,28,75,Unrepaired
Bugs.jar,5,9,44,51,0,11,0,0,1,11,2,4,1,0,5,30,31,28,2,11,34,2,3,28,3,0,2,1,0,0,0,1,48,5,13,9,0,31,14,86,86,44,50,30,45,6,7,2,1,5,0,45,5,9,5,44,0,51,0,0,11,11,2,7,24,30,6,31,0,1,36,19,14,21,7,20,1,3,24,0,22,0,7,1,1,4,1,4,17,6,14,0,0,1,1,2,0,4,0,0,1,79,9,98,0,67,81,47,96,60,31,67,Unrepaired
Bugs.jar,0,4,12,19,0,2,0,0,0,6,0,0,1,0,0,18,7,7,0,0,7,0,1,8,0,0,2,0,0,0,0,0,19,0,0,0,0,10,4,22,22,0,23,0,13,1,2,2,0,1,0,17,0,4,0,12,0,19,0,0,2,6,0,3,7,13,3,11,1,0,6,18,3,11,2,5,2,0,3,0,4,0,0,2,0,0,1,0,7,1,1,0,0,0,2,0,0,3,0,0,0,28,0,30,0,24,0,0,30,0,4,24,Unrepaired
Bugs.jar,5,8,42,45,0,11,0,1,1,9,2,5,1,0,6,28,33,30,2,11,36,2,3,26,3,0,2,1,0,0,0,1,48,5,13,8,0,30,14,85,86,42,51,30,41,6,7,1,0,4,0,43,4,8,5,42,0,45,1,0,11,9,2,6,22,28,5,29,0,1,37,18,13,22,6,21,1,3,21,0,22,0,7,1,1,5,1,5,17,6,13,0,0,1,0,1,0,3,0,0,1,73,2,99,0,63,77,42,95,57,30,63,Unrepaired
Bugs.jar,5,8,47,53,0,12,0,0,0,9,2,5,1,0,5,31,34,31,2,11,37,2,3,30,3,0,2,1,0,0,0,1,56,5,12,7,0,31,13,89,89,51,45,39,48,9,8,1,0,5,0,43,13,8,5,47,0,53,0,0,12,9,2,7,24,31,6,31,0,1,38,17,14,19,8,24,1,3,24,0,21,0,7,1,1,5,1,4,18,10,17,0,2,0,0,2,0,6,0,0,1,70,2,99,0,67,75,40,97,51,31,67,Unrepaired
Bugs.jar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unrepaired
Bugs.jar,12,21,32,21,9,14,3,0,2,21,4,3,2,0,1,33,21,22,2,19,29,1,2,30,2,0,1,0,0,0,0,0,14,5,23,2,0,22,14,79,79,39,46,25,33,2,2,1,4,8,0,28,4,21,12,32,3,21,0,9,14,21,4,6,13,15,4,29,2,1,52,7,16,14,2,30,11,8,14,0,11,1,2,10,0,3,2,1,32,14,23,0,2,0,3,6,0,4,0,0,0,43,4,99,0,76,3,6,68,63,28,76,DynaMoth
Bugs.jar,1,4,26,56,0,38,1,0,14,6,1,4,6,0,3,19,19,16,0,8,19,0,2,18,0,1,1,0,0,0,0,0,51,12,16,5,0,12,5,73,73,24,53,5,16,0,3,2,0,0,0,66,2,4,1,26,1,56,0,0,38,6,1,8,19,18,6,10,2,1,14,15,13,15,2,9,2,0,16,0,18,0,0,4,1,4,6,3,3,1,2,0,3,0,3,5,0,2,1,1,0,88,0,100,0,67,64,64,100,64,11,67,Unrepaired
Bugs.jar,0,0,4,8,4,9,0,0,0,2,0,1,3,6,0,14,2,3,0,0,3,0,1,2,0,2,1,0,0,0,0,1,7,0,0,2,0,10,0,19,18,3,16,2,3,0,2,2,0,1,0,16,1,0,0,4,0,8,0,4,9,2,0,3,2,4,1,6,1,2,7,9,5,4,3,2,0,0,2,0,4,0,0,1,0,0,2,0,3,2,2,0,2,0,0,1,0,3,1,1,0,6,0,12,0,6,4,3,12,3,2,6,Unrepaired
Bugs.jar,0,0,4,8,4,9,0,0,0,2,0,1,3,6,0,14,2,3,0,0,3,0,1,2,0,2,1,0,0,0,0,1,7,0,0,2,0,10,0,19,18,3,16,2,3,0,2,2,0,1,0,16,1,0,0,4,0,8,0,4,9,2,0,3,2,4,1,6,1,2,7,9,5,4,3,2,0,0,2,0,4,0,0,1,0,0,2,0,3,2,2,0,2,0,0,1,0,3,1,1,0,6,0,12,0,6,4,3,12,3,2,6,Unrepaired
Bugs.jar,0,0,4,8,4,9,0,0,0,2,0,1,3,6,0,14,2,3,0,0,3,0,1,2,0,2,1,0,0,0,0,1,7,0,0,2,0,10,0,19,18,3,16,2,3,0,2,2,0,1,0,16,1,0,0,4,0,8,0,4,9,2,0,3,2,4,1,6,1,2,7,9,5,4,3,2,0,0,2,0,4,0,0,1,0,0,2,0,3,2,2,0,2,0,0,1,0,3,1,1,0,6,0,12,0,6,4,3,12,3,2,6,Unrepaired
Bugs.jar,1,4,26,56,0,38,1,0,14,6,1,4,6,0,3,19,19,16,0,8,19,0,2,18,0,1,1,0,0,0,0,0,51,12,16,5,0,12,5,73,73,24,53,5,16,0,3,2,0,0,0,66,2,4,1,26,1,56,0,0,38,6,1,8,19,18,6,10,2,1,14,15,13,15,2,9,2,0,16,0,18,0,0,4,1,4,6,3,3,1,2,0,3,0,3,5,0,2,1,1,0,88,0,100,0,67,64,64,100,64,11,67,Unrepaired
Bugs.jar,0,0,4,8,4,9,0,0,0,2,0,1,3,6,0,14,2,3,0,0,3,0,1,2,0,2,1,0,0,0,0,1,7,0,0,2,0,10,0,19,18,3,16,2,3,0,2,2,0,1,0,16,1,0,0,4,0,8,0,4,9,2,0,3,2,4,1,6,1,2,7,9,5,4,3,2,0,0,2,0,4,0,0,1,0,0,2,0,3,2,2,0,2,0,0,1,0,3,1,1,0,6,0,12,0,6,4,3,12,3,2,6,Unrepaired
Bugs.jar,4,8,38,62,0,16,0,0,0,5,0,4,4,0,0,31,22,24,0,12,25,0,2,24,0,1,1,0,0,0,0,0,43,0,10,4,0,15,16,91,91,48,47,36,50,6,1,1,0,7,0,69,1,8,4,38,0,62,0,0,16,5,0,2,9,23,5,25,6,6,41,13,32,25,24,14,2,1,6,0,17,0,1,1,0,4,3,0,18,5,13,0,1,0,0,4,0,6,1,1,0,50,0,100,0,100,50,0,100,50,20,100,Unrepaired
Bugs.jar,0,0,4,8,4,9,0,0,0,2,0,1,3,6,0,14,2,3,0,0,3,0,1,2,0,2,1,0,0,0,0,1,7,0,0,2,0,10,0,19,18,3,16,2,3,0,2,2,0,1,0,16,1,0,0,4,0,8,0,4,9,2,0,3,2,4,1,6,1,2,7,9,5,4,3,2,0,0,2,0,4,0,0,1,0,0,2,0,3,2,2,0,2,0,0,1,0,3,1,1,0,6,0,12,0,6,4,3,12,3,2,6,Unrepaired
Bugs.jar,0,0,4,8,4,9,0,0,0,2,0,1,3,6,0,14,2,3,0,0,3,0,1,2,0,2,1,0,0,0,0,1,7,0,0,2,0,10,0,19,18,3,16,2,3,0,2,2,0,1,0,16,1,0,0,4,0,8,0,4,9,2,0,3,2,4,1,6,1,2,7,9,5,4,3,2,0,0,2,0,4,0,0,1,0,0,2,0,3,2,2,0,2,0,0,1,0,3,1,1,0,6,0,12,0,6,4,3,12,3,2,6,Unrepaired
Bugs.jar,1,4,26,56,0,38,1,0,14,6,1,4,6,0,3,19,19,16,0,8,19,0,2,18,0,1,1,0,0,0,0,0,51,12,16,5,0,12,5,73,73,24,53,5,16,0,3,2,0,0,0,66,2,4,1,26,1,56,0,0,38,6,1,8,19,18,6,10,2,1,14,15,13,15,2,9,2,0,16,0,18,0,0,4,1,4,6,3,3,1,2,0,3,0,3,5,0,2,1,1,0,88,0,100,0,67,64,64,100,64,11,67,Unrepaired
Bugs.jar,0,0,4,8,4,9,0,0,0,2,0,1,3,6,0,14,2,3,0,0,3,0,1,2,0,2,1,0,0,0,0,1,7,0,0,2,0,10,0,19,18,3,16,2,3,0,2,2,0,1,0,16,1,0,0,4,0,8,0,4,9,2,0,3,2,4,1,6,1,2,7,9,5,4,3,2,0,0,2,0,4,0,0,1,0,0,2,0,3,2,2,0,2,0,0,1,0,3,1,1,0,6,0,12,0,6,4,3,12,3,2,6,Unrepaired
Bugs.jar,0,6,8,14,0,8,0,0,21,6,0,0,10,0,1,13,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0,5,4,28,28,12,16,11,11,0,0,0,0,2,0,14,0,6,0,8,0,14,0,0,8,6,0,12,11,0,0,10,0,0,2,13,12,10,2,15,2,0,0,0,11,0,0,2,0,0,10,1,10,0,10,0,0,0,0,1,0,0,0,0,0,30,0,30,0,8,8,0,30,0,4,8,Kali
Bugs.jar,0,6,8,14,0,8,0,0,21,6,0,0,10,0,1,13,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0,5,4,28,28,12,16,11,11,0,0,0,0,2,0,14,0,6,0,8,0,14,0,0,8,6,0,12,11,0,0,10,0,0,2,13,12,10,2,15,2,0,0,0,11,0,0,2,0,0,10,1,10,0,10,0,0,0,0,1,0,0,0,0,0,30,0,30,0,8,8,0,30,0,4,8,Arja
Bugs.jar,0,1,1,2,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,3,0,1,0,0,0,0,0,0,3,0,1,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,3,0,1,3,Unrepaired
Bugs.jar,0,0,4,8,4,9,0,0,0,2,0,1,3,6,0,14,2,3,0,0,3,0,1,2,0,2,1,0,0,0,0,1,7,0,0,2,0,10,0,19,18,3,16,2,3,0,2,2,0,1,0,16,1,0,0,4,0,8,0,4,9,2,0,3,2,4,1,6,1,2,7,9,5,4,3,2,0,0,2,0,4,0,0,1,0,0,2,0,3,2,2,0,2,0,0,1,0,3,1,1,0,6,0,12,0,6,4,3,12,3,2,6,Unrepaired
Bugs.jar,4,8,38,62,0,16,0,0,0,5,0,4,4,0,0,31,22,24,0,12,25,0,2,24,0,1,1,0,0,0,0,0,43,0,10,4,0,15,16,91,91,48,47,36,50,6,1,1,0,7,0,69,1,8,4,38,0,62,0,0,16,5,0,2,9,23,5,25,6,6,41,13,32,25,24,14,2,1,6,0,17,0,1,1,0,4,3,0,18,5,13,0,1,0,0,4,0,6,1,1,0,50,0,100,0,100,50,0,100,50,20,100,Unrepaired
Bugs.jar,0,1,1,2,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,3,0,1,0,0,0,0,0,0,3,0,1,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,3,0,1,3,Unrepaired
Bugs.jar,0,1,1,2,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,3,0,1,0,0,0,0,0,0,3,0,1,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,3,0,1,3,Unrepaired
Bugs.jar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unrepaired
Bugs.jar,1,4,26,56,0,38,1,0,14,6,1,4,6,0,3,19,19,16,0,8,19,0,2,18,0,1,1,0,0,0,0,0,51,12,16,5,0,12,5,73,73,24,53,5,16,0,3,2,0,0,0,66,2,4,1,26,1,56,0,0,38,6,1,8,19,18,6,10,2,1,14,15,13,15,2,9,2,0,16,0,18,0,0,4,1,4,6,3,3,1,2,0,3,0,3,5,0,2,1,1,0,88,0,100,0,67,64,64,100,64,11,67,Unrepaired
Bugs.jar,1,4,26,56,0,38,1,0,14,6,1,4,6,0,3,19,19,16,0,8,19,0,2,18,0,1,1,0,0,0,0,0,51,12,16,5,0,12,5,73,73,24,53,5,16,0,3,2,0,0,0,66,2,4,1,26,1,56,0,0,38,6,1,8,19,18,6,10,2,1,14,15,13,15,2,9,2,0,16,0,18,0,0,4,1,4,6,3,3,1,2,0,3,0,3,5,0,2,1,1,0,88,0,100,0,67,64,64,100,64,11,67,Unrepaired
Bugs.jar,0,0,4,8,4,9,0,0,0,2,0,1,3,6,0,14,2,3,0,0,3,0,1,2,0,2,1,0,0,0,0,1,7,0,0,2,0,10,0,19,18,3,16,2,3,0,2,2,0,1,0,16,1,0,0,4,0,8,0,4,9,2,0,3,2,4,1,6,1,2,7,9,5,4,3,2,0,0,2,0,4,0,0,1,0,0,2,0,3,2,2,0,2,0,0,1,0,3,1,1,0,6,0,12,0,6,4,3,12,3,2,6,Unrepaired
Bugs.jar,0,0,4,8,4,9,0,0,0,2,0,1,3,6,0,14,2,3,0,0,3,0,1,2,0,2,1,0,0,0,0,1,7,0,0,2,0,10,0,19,18,3,16,2,3,0,2,2,0,1,0,16,1,0,0,4,0,8,0,4,9,2,0,3,2,4,1,6,1,2,7,9,5,4,3,2,0,0,2,0,4,0,0,1,0,0,2,0,3,2,2,0,2,0,0,1,0,3,1,1,0,6,0,12,0,6,4,3,12,3,2,6,Unrepaired
