Instance,NoGenSM,NoSM,NoPubSM,NoProSM,NoPriSM,NoDefSM,NoGenM,NoM,NoPubM,NoProM,NoPriM,NoDefM,NoAM,NoPubAM,NoProAM,NoPriAM,NoDefAM,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,Label
Defects4J/Closure/51,1.076530612,1.788265306,0.609693878,0.010204082,0.451530612,0.716836735,0.405612245,9.298469388,4.87755102,0.163265306,2.742346939,1.515306122,0.834183673,0.571428571,0.020408163,0,0.242346939,14.79340836,0.784244373,0.190675241,16.3329582,41.2392283,226.3226688,5.958199357,10.72974277,6.811254019,0.935485886,398.5585209,0.639766772,2.635209003,0.039808602,0.397993389,0.064951768,0.067363344,25.14765698,repaired
Defects4J/Closure/58,1.048717949,1.764102564,0.597435897,0.01025641,0.441025641,0.715384615,0.556410256,9.205128205,4.861538462,0.164102564,2.7,1.479487179,0.835897436,0.571794872,0.020512821,0,0.243589744,14.80399274,0.784180278,0.190713854,16.33635814,41.2692075,226.6506352,5.957501512,10.73336358,6.817453116,0.936184654,399.4186328,0.639729072,2.629612825,0.039589811,0.398062541,0.065033273,0.067453116,25.21759461,repaired
Defects4J/Closure/67,1.109333333,1.794666667,0.6,0.010666667,0.464,0.72,0.490666667,9.106666667,4.749333333,0.149333333,2.717333333,1.490666667,0.762666667,0.488,0.021333333,0,0.253333333,14.80626699,0.783803119,0.191014451,16.33667191,41.28974102,226.1346401,5.95464301,10.7362999,6.808842467,0.936337493,400.3431106,0.639879147,2.626699099,0.039480062,0.397845935,0.065102304,0.067534697,25.30570978,repaired
Defects4J/Closure/93,1.016901408,1.630985915,0.588732394,0.011267606,0.4,0.630985915,0.481690141,9.253521127,4.701408451,0.169014085,2.895774648,1.487323944,0.752112676,0.476056338,0.016901408,0,0.25915493,14.79980947,0.784703321,0.190936309,16.31981492,41.2436037,224.8881328,5.952367991,10.72101252,6.798312466,0.935838772,399.5619216,0.640152956,2.640038106,0.040055388,0.397800512,0.065187806,0.067637452,25.18540485,unrepaired
Defects4J/Closure/94,1.016901408,1.630985915,0.588732394,0.011267606,0.4,0.630985915,0.481690141,9.23943662,4.692957746,0.169014085,2.895774648,1.481690141,0.752112676,0.476056338,0.016901408,0,0.25915493,14.79317504,0.785519657,0.190865447,16.30297132,41.19800182,223.7472428,5.950045413,10.70585182,6.788374205,0.935354928,398.8179577,0.640338611,2.651874919,0.040577116,0.397764802,0.065265343,0.067730634,25.07634673,unrepaired
Defects4J/Closure/60,1.065616798,1.795275591,0.601049869,0.010498688,0.459317585,0.724409449,0.511811024,9.104986877,4.745406824,0.157480315,2.721784777,1.480314961,0.774278215,0.503937008,0.020997375,0,0.249343832,14.7946848,0.785166873,0.191100124,16.30642769,41.22051916,223.5197775,5.949196539,10.70976514,6.784054388,0.935751487,399.599382,0.640176597,2.647218789,0.0404062,0.397826515,0.06526576,0.067737948,25.15803247,repaired
Defects4J/Closure/34,1.17357513,1.769430052,0.683937824,0.012953368,0.445595855,0.626943005,0.437823834,9.360103627,5.051813472,0.160621762,2.738341969,1.409326425,0.865284974,0.585492228,0.020725389,0,0.259067358,14.80818686,0.784947505,0.190633479,16.33514215,41.32700248,227.5445323,5.954936888,10.73127286,6.79804176,0.936997884,399.1878023,0.639752744,2.642444261,0.040153518,0.397962086,0.065235343,0.067594668,25.19959715,repaired
Defects4J/Closure/33,1.17357513,1.769430052,0.683937824,0.012953368,0.445595855,0.626943005,0.437823834,9.362694301,5.051813472,0.160621762,2.738341969,1.411917098,0.865284974,0.585492228,0.020725389,0,0.259067358,14.82062274,0.784747292,0.190207581,16.36157491,41.4254287,231.2240523,5.960288809,10.75101534,6.810807762,0.938135509,398.8206227,0.639365902,2.638086643,0.039922901,0.398084899,0.065207581,0.067463899,25.23771889,repaired
Defects4J/Closure/20,1.185089974,1.791773779,0.70437018,0.01285347,0.444730077,0.629820051,0.614395887,9.5218509,5.143958869,0.179948586,2.796915167,1.401028278,0.879177378,0.598971722,0.025706941,0,0.254498715,14.84838989,0.784525611,0.189863843,16.39334342,41.55003242,235.2406527,5.9686622,10.77458396,6.835638643,0.9391485,398.7044521,0.639131612,2.634104171,0.039694578,0.398075315,0.065161011,0.067322239,25.27119746,repaired
Defects4J/Closure/18,1.185089974,1.791773779,0.70437018,0.01285347,0.444730077,0.629820051,0.614395887,9.5218509,5.143958869,0.179948586,2.796915167,1.401028278,0.879177378,0.598971722,0.025706941,0,0.254498715,14.87391124,0.784321858,0.189547905,16.42254251,41.66466197,238.9323932,5.976358358,10.79624637,6.858461219,0.940079572,398.6052468,0.638916239,2.630547491,0.039484721,0.398066506,0.065118208,0.067192036,25.30237321,repaired
Defects4J/Closure/27,1.183462532,1.772609819,0.684754522,0.012919897,0.444444444,0.630490956,0.436692506,9.408268734,5.069767442,0.178294574,2.764857881,1.395348837,0.875968992,0.594315245,0.025839793,0,0.255813953,14.88516746,0.78419059,0.189194577,16.44507576,41.74850478,241.8484848,5.981060606,10.81269936,6.868720096,0.941021556,398.4231459,0.638592557,2.627591707,0.039299732,0.398146832,0.065091707,0.067085327,25.33616012,repaired
Defects4J/Closure/9,1.18974359,1.784615385,0.68974359,0.012820513,0.446153846,0.635897436,0.633333333,9.584615385,5.171794872,0.184615385,2.805128205,1.423076923,0.879487179,0.597435897,0.025641026,0,0.256410256,14.91029454,0.783939365,0.189005085,16.47299242,41.85819822,245.1848796,5.988199175,10.83363715,6.889763024,0.94189967,398.4172503,0.638347234,2.624964022,0.039116564,0.398139018,0.065048451,0.066967284,25.36411391,repaired
Defects4J/Closure/11,1.18974359,1.792307692,0.705128205,0.012820513,0.448717949,0.625641026,0.633333333,9.569230769,5.171794872,0.184615385,2.8,1.412820513,0.876923077,0.597435897,0.025641026,0,0.253846154,14.93332717,0.783706307,0.188829295,16.49815055,41.9582948,248.291474,5.994729055,10.85241354,6.909839097,0.94273159,398.3932865,0.638117353,2.622526355,0.038946641,0.398124878,0.065008323,0.066857777,25.38980543,repaired
Defects4J/Closure/7,1.191815857,1.803069054,0.693094629,0.012787724,0.452685422,0.644501279,0.62915601,9.613810742,5.145780051,0.181585678,2.84398977,1.442455243,0.874680307,0.593350384,0.025575448,0,0.255754476,14.95654114,0.783419597,0.188648938,16.52355881,42.0597894,251.1993575,6.001338569,10.87131894,6.927092629,0.943482742,398.478226,0.637863268,2.621274317,0.038785115,0.398109614,0.064965197,0.066749955,25.41405055,repaired
Defects4J/Closure/29,1.183462532,1.772609819,0.684754522,0.012919897,0.444444444,0.630490956,0.436692506,9.405684755,5.069767442,0.178294574,2.764857881,1.392764858,0.875968992,0.594315245,0.025839793,0,0.255813953,14.96342936,0.783336208,0.188373297,16.53967569,42.11894083,253.3091254,6.00457133,10.88304295,6.933672589,0.944185184,398.3242194,0.637618432,2.619027083,0.038648462,0.398177446,0.064947387,0.066672417,25.43955542,repaired
Defects4J/Closure/16,1.185089974,1.791773779,0.70437018,0.01285347,0.444730077,0.629820051,0.614395887,9.5218509,5.143958869,0.179948586,2.796915167,1.401028278,0.879177378,0.598971722,0.025706941,0,0.254498715,14.98022363,0.783210948,0.188167557,16.55841121,42.19267356,255.692006,6.009596128,10.89694593,6.948848465,0.944770543,398.2564252,0.637494357,2.616655541,0.038513626,0.398167034,0.064919893,0.066588785,25.45916281,repaired
Defects4J/Closure/129,1.229219144,1.79093199,0.685138539,0.020151134,0.44836272,0.637279597,0.531486146,9.750629723,5.136020151,0.17884131,2.843828715,1.591939547,0.894206549,0.599496222,0.022670025,0,0.272040302,15.00298821,0.783233726,0.187853335,16.58512357,42.28387983,258.5233403,6.018656114,10.91633016,6.959780326,0.945404095,398.3853982,0.637252063,2.618074624,0.038430821,0.398147168,0.064932967,0.066548215,25.47237586,repaired
Defects4J/Closure/89,1.036516854,1.676966292,0.58988764,0.011235955,0.415730337,0.66011236,0.480337079,9.255617978,4.716292135,0.168539326,2.882022472,1.488764045,0.752808989,0.474719101,0.016853933,0,0.261235955,14.99544812,0.783864385,0.187882593,16.57071103,42.23096845,256.9820279,6.01663789,10.9036258,6.949772406,0.944651254,398.0003139,0.637444814,2.626196829,0.038785564,0.398045561,0.06506043,0.066708523,25.39573611,unrepaired
Defects4J/Closure/116,1.277372263,1.812652068,0.666666667,0.01946472,0.506082725,0.620437956,0.515815085,9.678832117,5.094890511,0.172749392,2.815085158,1.596107056,0.863746959,0.581508516,0.02189781,0,0.260340633,15.01566064,0.783792002,0.187547514,16.59890528,42.32583245,259.6938574,6.026379808,10.92374943,6.957807511,0.94525066,398.1990269,0.637440124,2.627413714,0.038658112,0.397999771,0.065151285,0.066747757,25.41606243,repaired
Defects4J/Closure/45,1.465034965,1.77972028,0.506993007,0.003496503,0.475524476,0.793706294,0.181818182,7.520979021,3.094405594,0.188811189,2.972027972,1.265734266,0.769230769,0.566433566,0.027972028,0,0.174825175,15.00857164,0.783639991,0.187319885,16.60910367,42.34545186,259.8814749,6.02830119,10.93135299,6.955072785,0.945765011,397.8759329,0.637208591,2.625434124,0.038573792,0.398154044,0.065174019,0.066725781,25.43671477,repaired
Defects4J/Closure/111,1.268115942,1.814009662,0.669082126,0.019323671,0.509661836,0.615942029,0.512077295,9.669082126,5.060386473,0.171497585,2.804347826,1.632850242,0.857487923,0.577294686,0.02173913,0,0.258454106,15.0265988,0.783624892,0.186980212,16.63335245,42.43052767,262.2959564,6.036994551,10.94866648,6.961571551,0.946312048,398.0998709,0.637213327,2.62625466,0.038451553,0.398095337,0.065242329,0.066747921,25.46069061,repaired
Defects4J/Closure/73,1.094182825,1.797783934,0.567867036,0.011080332,0.459833795,0.75900277,0.509695291,9.127423823,4.753462604,0.152354571,2.71468144,1.506925208,0.756232687,0.487534626,0.016620499,0,0.252077562,15.02284956,0.783313535,0.187338411,16.62916638,42.40898609,261.1533086,6.035636923,10.94598561,6.953672001,0.945795432,397.8918315,0.637422037,2.626371323,0.038465557,0.397958522,0.065124729,0.066662008,25.38842014,unrepaired
Defects4J/Closure/118,1.279805353,1.810218978,0.666666667,0.01946472,0.503649635,0.620437956,0.515815085,9.642335766,5.070559611,0.172749392,2.812652068,1.586374696,0.863746959,0.581508516,0.02189781,0,0.260340633,15.03932622,0.78326428,0.187054269,16.65272023,42.48644977,263.4357808,6.043809006,10.96277932,6.959994566,0.946314834,398.0476805,0.637379059,2.627317802,0.038360642,0.397914246,0.065204102,0.066698363,25.40512072,repaired
Defects4J/Closure/87,1.033613445,1.714285714,0.616246499,0.011204482,0.417366947,0.669467787,0.492997199,9.31092437,4.756302521,0.170868347,2.890756303,1.492997199,0.753501401,0.473389356,0.016806723,0,0.263305322,15.03460621,0.783744365,0.187151949,16.63955184,42.4422567,262.1071997,6.041500928,10.95153805,6.953195439,0.945676916,397.7761204,0.637553995,2.633983028,0.038659438,0.397806846,0.065300981,0.066825776,25.34154016,unrepaired
Defects4J/Closure/127,1.228070175,1.786967419,0.686716792,0.020050125,0.446115288,0.634085213,0.531328321,9.724310777,5.125313283,0.177944862,2.839598997,1.581453634,0.889724311,0.596491228,0.022556391,0,0.270676692,15.05050375,0.783712219,0.186967192,16.65926117,42.50762077,264.2175794,6.048243348,10.96570654,6.961573237,0.946137624,397.8674115,0.63736341,2.634590545,0.038584481,0.397806791,0.065293206,0.06677861,25.35448556,repaired
Defects4J/Closure/80,1.097701149,1.807471264,0.568965517,0.011494253,0.462643678,0.764367816,0.528735632,9.114942529,4.836206897,0.158045977,2.566091954,1.554597701,0.775862069,0.494252874,0.017241379,0,0.264367816,15.04742958,0.783251232,0.187318429,16.65769862,42.48781104,263.1348364,6.048945308,10.96381205,6.956864974,0.945244552,397.6702034,0.637721884,2.635783756,0.038508539,0.397591538,0.065176203,0.066691929,25.29237379,unrepaired
Defects4J/Closure/74,1.091412742,1.800554017,0.567867036,0.011080332,0.468144044,0.753462604,0.509695291,8.939058172,4.736842105,0.152354571,2.548476454,1.501385042,0.756232687,0.487534626,0.016620499,0,0.252077562,15.03939001,0.782984503,0.187627338,16.65277521,42.4610113,261.975798,6.047292709,10.96060999,6.94949682,0.944796064,397.3934062,0.637882451,2.635549793,0.038519635,0.39748991,0.065073779,0.066617275,25.23236672,unrepaired
Defects4J/Closure/120,1.279805353,1.810218978,0.666666667,0.01946472,0.503649635,0.620437956,0.515815085,9.632603406,5.075425791,0.172749392,2.800486618,1.583941606,0.863746959,0.581508516,0.02189781,0,0.260340633,15.05334457,0.782949004,0.187368294,16.67282798,42.52754531,263.9789873,6.05412728,10.97501355,6.955385634,0.945194546,397.5367572,0.637836553,2.636161117,0.038425292,0.397475343,0.065145403,0.066650611,25.25120489,repaired
Defects4J/Closure/6,1.18622449,1.803571429,0.693877551,0.012755102,0.451530612,0.645408163,0.62755102,9.637755102,5.158163265,0.181122449,2.852040816,1.446428571,0.87244898,0.591836735,0.025510204,0,0.255102041,15.06634514,0.782849077,0.187272086,16.68709564,42.58504882,265.6219268,6.057287378,10.98611928,6.965945183,0.945629871,397.6392777,0.637649671,2.635454652,0.038379565,0.397470937,0.065168804,0.066639219,25.27126723,repaired
Defects4J/Closure/28,1.183462532,1.772609819,0.684754522,0.012919897,0.444444444,0.630490956,0.436692506,9.408268734,5.069767442,0.178294574,2.764857881,1.395348837,0.875968992,0.594315245,0.025839793,0,0.255813953,15.06854514,0.78280621,0.187119034,16.69419206,42.61288097,266.7086832,6.058194365,10.99137435,6.96946521,0.94604945,397.5557792,0.637491204,2.633640023,0.038297506,0.397530564,0.065152386,0.066589994,25.29145236,repaired
Defects4J/Closure/17,1.185089974,1.791773779,0.70437018,0.01285347,0.444730077,0.629820051,0.614395887,9.5218509,5.143958869,0.179948586,2.796915167,1.401028278,0.879177378,0.598971722,0.025706941,0,0.254498715,15.07755906,0.782733408,0.187007874,16.70343082,42.65174353,268.0208661,6.060404949,10.99836895,6.978908886,0.946403099,397.5269404,0.637410366,2.631721035,0.038214323,0.397537736,0.065129359,0.066535433,25.30791665,repaired
Defects4J/Closure/1,1.182278481,1.812658228,0.693670886,0.012658228,0.460759494,0.64556962,0.536708861,9.630379747,5.088607595,0.17721519,2.82278481,1.541772152,0.886075949,0.602531646,0.02278481,0,0.260759494,15.08764305,0.782680458,0.186894806,16.71643926,42.69619278,269.4421765,6.064535651,11.00830766,6.984980194,0.946933371,397.5965009,0.637186317,2.63143706,0.038169804,0.397503589,0.065140845,0.066516285,25.32268475,repaired
Defects4J/Closure/10,1.18974359,1.784615385,0.68974359,0.012820513,0.446153846,0.635897436,0.633333333,9.584615385,5.171794872,0.184615385,2.805128205,1.423076923,0.879487179,0.597435897,0.025641026,0,0.256410256,15.09753864,0.782571229,0.186836861,16.72650401,42.73786826,270.7346906,6.066839015,11.01599612,6.994344805,0.947300583,397.6146389,0.637076339,2.629880972,0.038090773,0.397512749,0.065115528,0.066462002,25.33891761,repaired
Defects4J/Closure/19,1.185089974,1.791773779,0.70437018,0.01285347,0.444730077,0.629820051,0.614395887,9.5218509,5.143958869,0.179948586,2.796915167,1.401028278,0.879177378,0.598971722,0.025706941,0,0.254498715,15.10539642,0.782507781,0.186738408,16.7345044,42.77174658,271.8825764,6.068734504,11.0220499,7.002690299,0.947606536,397.586538,0.637009054,2.628158464,0.038017008,0.397519841,0.065094688,0.066413462,25.3533804,repaired
Defects4J/Closure/26,1.180412371,1.775773196,0.68814433,0.012886598,0.445876289,0.628865979,0.43556701,9.396907216,5.067010309,0.180412371,2.757731959,1.391752577,0.87371134,0.592783505,0.025773196,0,0.255154639,15.1062752,0.782435646,0.186653572,16.7396361,42.79184328,272.7456322,6.069213274,11.02584514,7.005065647,0.947920207,397.5001034,0.636898194,2.626641166,0.037948177,0.397574679,0.065078052,0.066370309,25.36933819,repaired
Defects4J/Closure/8,1.18974359,1.784615385,0.68974359,0.012820513,0.446153846,0.635897436,0.633333333,9.584615385,5.171794872,0.184615385,2.805128205,1.423076923,0.879487179,0.597435897,0.025641026,0,0.256410256,15.11516441,0.782337741,0.186603841,16.74854334,42.82930537,273.8954755,6.071236763,11.03267974,7.013477226,0.948247347,397.5178092,0.636801825,2.625322997,0.037878222,0.397581887,0.06505548,0.066322136,25.38351735,repaired
Defects4J/Closure/21,1.185089974,1.791773779,0.70437018,0.01285347,0.444730077,0.629820051,0.614395887,9.5218509,5.143958869,0.179948586,2.796915167,1.401028278,0.879177378,0.598971722,0.025706941,0,0.254498715,15.12222388,0.782282506,0.186515626,16.7557013,42.85964128,274.9153873,6.072936851,11.03810801,7.02096686,0.948517164,397.4925722,0.636743787,2.623739256,0.037812863,0.397587227,0.065037015,0.066279128,25.39650378,repaired
Defects4J/Closure/75,1.091412742,1.786703601,0.567867036,0.011080332,0.468144044,0.739612188,0.509695291,8.908587258,4.72299169,0.152354571,2.534626039,1.498614958,0.756232687,0.487534626,0.016620499,0,0.252077562,15.11356759,0.782088824,0.186774036,16.74953636,42.82942899,273.761103,6.071107857,11.03382138,7.013714007,0.948086923,397.2509029,0.636890752,2.623718887,0.037833959,0.39751546,0.064958516,0.066227428,25.34856592,repaired
Defects4J/Closure/81,1.080924855,1.806358382,0.572254335,0.011560694,0.453757225,0.768786127,0.531791908,9.150289017,4.846820809,0.150289017,2.589595376,1.563583815,0.777456647,0.494219653,0.01734104,0,0.265895954,15.11066321,0.781744889,0.187062098,16.74738459,42.81111431,272.7920146,6.071599962,11.03148095,7.009549861,0.947398548,397.1271235,0.637130763,2.62482004,0.037792491,0.397351878,0.064881467,0.066177176,25.30286295,unrepaired
Defects4J/Closure/121,1.279805353,1.810218978,0.666666667,0.01946472,0.503649635,0.620437956,0.515815085,9.632603406,5.075425791,0.172749392,2.800486618,1.583941606,0.863746959,0.581508516,0.02189781,0,0.260340633,15.12018824,0.781741176,0.186870588,16.76122353,42.85632941,274.148,6.076470588,11.04136471,7.012988235,0.947659544,397.2443294,0.637109463,2.625505882,0.03773285,0.397343169,0.064941176,0.066211765,25.31622006,repaired
Defects4J/Closure/119,1.279805353,1.810218978,0.666666667,0.01946472,0.503649635,0.620437956,0.515815085,9.642335766,5.070559611,0.172749392,2.812652068,1.586374696,0.863746959,0.581508516,0.02189781,0,0.260340633,15.12953559,0.781737605,0.186686363,16.77472071,42.90047087,275.4521743,6.081248269,11.05096482,7.016157326,0.947977111,397.3625704,0.637086198,2.626165636,0.037675478,0.39732478,0.064998615,0.066245037,25.32894415,repaired
Defects4J/Closure/86,1.033613445,1.717086835,0.616246499,0.011204482,0.417366947,0.672268908,0.492997199,9.316526611,4.756302521,0.170868347,2.899159664,1.490196078,0.745098039,0.473389356,0.016806723,0,0.254901961,15.12482405,0.78209145,0.186759297,16.7644735,42.86464151,274.3429596,6.079053717,11.04259184,7.010579848,0.947511729,397.1997003,0.637233231,2.630749671,0.037891361,0.397260374,0.065068338,0.066339736,25.28712807,unrepaired
